,occurrences,word,rank,word_correct
35770,1, biologysx.lan.nrc.ca,67226,['biologysx.lan.nrc.ca']
35771,1, copiously,67225,['copiously']
35772,1, nrc's,67224,"[""nrc's""]"
35773,1, pigged,67223,['pigged']
35774,1, previuos,67222,['previuos']
35775,1, savoury,67221,['savoury']
35776,1, agilmet,67220,['agilmet']
35777,1, impicated,67219,['impicated']
35778,1, phenylanine,67218,['phenylanine']
35779,1, resinfo.demon.co.uk,67217,['resinfo.demon.co.uk']
35780,1, t.a.t,67216,['t.a.t']
35781,1, anatomists,67215,['anatomist']
35782,1, blobs,67214,['blob']
35783,1, foxglove,67213,['foxglove']
35784,1, herbalist,67212,['herbalist']
35785,1, herbology,67211,['herbology']
35786,1, referreed,67210,['referreed']
35787,1, reflexology,67209,['reflexology']
35788,1, spiel,67208,['spiel']
35789,1, striations,67207,['striation']
35790,1, apetit,67206,['apetit']
35791,1, grilling,67205,['grilling']
35792,1, herbologists,67204,['herbologists']
35793,1, iridologists,67203,['iridologists']
35794,1, dominanc,67202,['dominanc']
35795,1, metastasis,67201,['metastasis']
35796,1, tamoxifin,67200,['tamoxifin']
35797,1, hozak,67199,['hozak']
35798,1, keratostomy,67198,['keratostomy']
35799,1, lab.cc.wmich.edu,67197,['lab.cc.wmich.edu']
35800,1, amn,67196,['amn']
35801,1, curative,67195,['curative']
35802,1, fibres,67194,['fibre']
35803,1, nym.ossi.com,67193,['nym.ossi.com']
35804,1, zbt,67192,['zbt']
35805,1, injectables,67191,['injectables']
35806,1, ketones,67190,['ketone']
35807,1, ketosis,67189,['ketosis']
35808,1, ivker's,67188,"[""ivker's""]"
35809,1, postnasal,67187,['postnasal']
35810,1, widens,67186,['widens']
35811,1, groggy,67185,['groggy']
35812,1, hosp,67184,['hosp']
35813,1, wolff,67183,['wolff']
35814,1, alsoinvolved,67182,['alsoinvolved']
35815,1, cerebrospinal,67181,['cerebrospinal']
35816,1, develpoment,67180,['develpoment']
35817,1, logn,67179,['logn']
35818,1, nmda,67178,['nmda']
35819,1, potentialtion,67177,['potentialtion']
35820,1, phillipines,67176,['phillipines']
35821,1, ingegneri,67175,['ingegneri']
35822,1, eaaasily,67174,['eaaasily']
35823,1, offfice,67173,['offfice']
35824,1, phimosis,67172,['phimosis']
35825,1, balm,67171,['balm']
35826,1, udders,67170,['udder']
35827,1, henrich,67169,['henrich']
35828,1, catelogs,67168,['catelogs']
35829,1, lascivious,67167,['lascivious']
35830,1, mandrel,67166,['mandrel']
35831,1, perused,67165,['perused']
35832,1, rau,67164,['rau']
35833,1, rau's,67163,"[""rau's""]"
35834,1, slender,67162,['slender']
35835,1, unclog,67161,['unclog']
35836,1, unimpeachible,67160,['unimpeachible']
35837,1, urethral,67159,['urethral']
35838,1, clasp,67158,['clasp']
35839,1, _bug_,67157,['_bug_']
35840,1, _feature_,67156,['_feature_']
35841,1, discontinuation,67155,['discontinuation']
35842,1, diopters,67154,['diopter']
35843,1, excimer,67153,['excimer']
35844,1, aritcle,67152,['aritcle']
35845,1, innsbruck,67151,['innsbruck']
35846,1, insurences,67150,['insurences']
35847,1, surpress,67149,['surpress']
35848,1, quations,67148,['quations']
35849,1, commulative,67147,['commulative']
35850,1, coyote.uucp,67146,['coyote.uucp']
35851,1, darvocet,67145,['darvocet']
35852,1, inflamitory,67144,['inflamitory']
35853,1, osteopath,67143,['osteopath']
35854,1, prednisole,67142,['prednisole']
35855,1, efa,67141,['efa']
35856,1, neorologist,67140,['neorologist']
35857,1, tollfree,67139,['tollfree']
35858,1, tomographic,67138,['tomographic']
35859,1, dr's,67137,"[""dr's""]"
35860,1, otho,67136,['otho']
35861,1, zation,67135,['zation']
35862,1, convulsion,67134,['convulsion']
35863,1, eeg's,67133,"[""eeg's""]"
35864,1, jakob,67132,['jakob']
35865,1, postbox,67131,['postbox']
35866,1, couldyou,67130,['couldyou']
35867,1, meantby,67129,['meantby']
35868,1, thesame,67128,['thesame']
35869,1, athersclerosis,67127,['athersclerosis']
35870,1, cholesterrol,67126,['cholesterrol']
35871,1, clacification,67125,['clacification']
35872,1, interrationships,67124,['interrationships']
35873,1, ischemic,67123,['ischemic']
35874,1, newsstand.cit.cornell.edu,67122,['newsstand.cit.cornell.edu']
35875,1, patietns,67121,['patietns']
35876,1, wholes,67120,['whole']
35877,1, burzynki's,67119,"[""burzynki's""]"
35878,1, desl,67118,['desl']
35879,1, scheim,67117,['scheim']
35880,1, empathetic,67116,['empathetic']
35881,1, aaj,67115,['aaj']
35882,1, dnaase,67114,['dnaase']
35883,1, duodenum,67113,['duodenum']
35884,1, euu,67112,['euu']
35885,1, astrocytomas,67111,['astrocytomas']
35886,1, mycoplasma,67110,['mycoplasma']
35887,1, relived,67109,['relived']
35888,1, chinatown,67108,['chinatown']
35889,1, jjsulliv,67107,['jjsulliv']
35890,1, atrophic,67106,['atrophic']
35891,1, denervated,67105,['denervated']
35892,1, stemphyllium,67104,['stemphyllium']
35893,1, gven,67103,['gven']
35894,1, historyy,67102,['historyy']
35895,1, receivving,67101,['receivving']
35896,1, thhat,67100,['thhat']
35897,1, thperson,67099,['thperson']
35898,1, windham,67098,['windham']
35899,1, wwithin,67097,['wwithin']
35900,1, bacterias,67096,['bacteria']
35901,1, adapatation,67095,['adapatation']
35902,1, aldehyde,67094,['aldehyde']
35903,1, allopathic,67093,['allopathic']
35904,1, anorexia,67092,['anorexia']
35905,1, bronchorespiratory,67091,['bronchorespiratory']
35906,1, cataracts,67090,['cataract']
35907,1, chapped,67089,['chapped']
35908,1, concervatives,67088,['concervatives']
35909,1, counteracts,67087,['counteracts']
35910,1, depositis,67086,['depositis']
35911,1, dermatitis,67085,['dermatitis']
35912,1, desquamation,67084,['desquamation']
35913,1, diferentiation,67083,['diferentiation']
35914,1, differentation,67082,['differentation']
35915,1, doles,67081,['dole']
35916,1, electroretinogram,67080,['electroretinogram']
35917,1, embryonic,67079,['embryonic']
35918,1, enxzyme,67078,['enxzyme']
35919,1, erythematous,67077,['erythematous']
35920,1, feamles,67076,['feamles']
35921,1, forrm,67075,['forrm']
35922,1, genitourinary,67074,['genitourinary']
35923,1, hyperostois,67073,['hyperostois']
35924,1, hypervitaminosis,67072,['hypervitaminosis']
35925,1, manufactors,67071,['manufactors']
35926,1, nutritonal,67070,['nutritonal']
35927,1, ou's,67069,"[""ou's""]"
35928,1, overfilled,67068,['overfilled']
35929,1, proliferating,67067,['proliferating']
35930,1, rda's,67066,"[""rda's""]"
35931,1, rdas,67065,['rdas']
35932,1, redness,67064,['redness']
35933,1, retinaldehyde,67063,['retinaldehyde']
35934,1, reverves,67062,['reverves']
35935,1, serium,67061,['serium']
35936,1, stonger,67060,['stonger']
35937,1, synthesizing,67059,['synthesizing']
35938,1, marshalled,67058,['marshalled']
35939,1, snippets,67057,['snippet']
35940,1, _choice_,67056,['_choice_']
35941,1, bacteriophage,67055,['bacteriophage']
35942,1, lysozyme,67054,['lysozyme']
35943,1, mirsky's,67053,"[""mirsky's""]"
35944,1, refereeing,67052,['refereeing']
35945,1, caregivers,67051,['caregiver']
35946,1, rehashed,67050,['rehashed']
35947,1, belligerency,67049,['belligerency']
35948,1, bridgend,67048,['bridgend']
35949,1, nebulised,67047,['nebulised']
35950,1, nebuliser,67046,['nebuliser']
35951,1, smtl.demon.co.uk,67045,['smtl.demon.co.uk']
35952,1, transmittable,67044,['transmittable']
35953,1, phlebe,67043,['phlebe']
35954,1, phlebottom,67042,['phlebottom']
35955,1, arylation,67041,['arylation']
35956,1, benzoquinone,67040,['benzoquinone']
35957,1, bessems,67039,['bessems']
35958,1, hapatotoxcity,67038,['hapatotoxcity']
35959,1, imine,67037,['imine']
35960,1, napqi,67036,['napqi']
35961,1, straat,67035,['straat']
35962,1, toxicities,67034,['toxicity']
35963,1, vermeulen,67033,['vermeulen']
35964,1, anesthisiologist,67032,['anesthisiologist']
35965,1, caldonia.nlm.nih.gov,67031,['caldonia.nlm.nih.gov']
35966,1, csec,67030,['csec']
35967,1, fellow's,67029,"[""fellow's""]"
35968,1, ouchie,67028,['ouchie']
35969,1, bjornsson,67027,['bjornsson']
35970,1, brb,67026,['brb']
35971,1, falcon.is,67025,['falcon.is']
35972,1, spillage,67024,['spillage']
35973,1, anterior,67023,['anterior']
35974,1, axons,67022,['axon']
35975,1, fibrillation,67021,['fibrillation']
35976,1, immunologic,67020,['immunologic']
35977,1, ligaments,67019,['ligament']
35978,1, musculoskeletal,67018,['musculoskeletal']
35979,1, neuromuscular,67017,['neuromuscular']
35980,1, neuropsychologic,67016,['neuropsychologic']
35981,1, reinnervated,67015,['reinnervated']
35982,1, staining,67014,['staining']
35983,1, diagnostically,67013,['diagnostically']
35984,1, ionization,67012,['ionization']
35985,1, theosophist,67011,['theosophist']
35986,1, threfore,67010,['threfore']
35987,1, krzeszewski,67009,['krzeszewski']
35988,1, refrence,67008,['refrence']
35989,1, retinas,67007,['retina']
35990,1, vitreous,67006,['vitreous']
35991,1, hunchback,67005,['hunchback']
35992,1, isabelle.rosso,67004,['isabelle.rosso']
35993,1, barricaded,67003,['barricaded']
35994,1, burgeoning,67002,['burgeoning']
35995,1, inmate,67001,['inmate']
35996,1, lucasville,67000,['lucasville']
35997,1, vallandingham,66999,['vallandingham']
35998,1, accufont,66998,['accufont']
35999,1, agar,66997,['agar']
36000,1, agriculture's,66996,"[""agriculture's""]"
36001,1, auctions,66995,['auction']
36002,1, avner,66994,['avner']
36003,1, bartleson,66993,['bartleson']
36004,1, billman,66992,['billman']
36005,1, brus,66991,['brus']
36006,1, calera,66990,['calera']
36007,1, casepatients,66989,['casepatients']
36008,1, chehey,66988,['chehey']
36009,1, disalvo,66987,['disalvo']
36010,1, enteric,66986,['enteric']
36011,1, enterohemorrhagic,66985,['enterohemorrhagic']
36012,1, epidemiol,66984,['epidemiol']
36013,1, epidemiologic,66983,['epidemiologic']
36014,1, faxs,66982,['fax']
36015,1, foreyt,66981,['foreyt']
36016,1, goldoft,66980,['goldoft']
36017,1, gotto,66979,['gotto']
36018,1, helgerson,66978,['helgerson']
36019,1, hemorrhagic,66977,['hemorrhagic']
36020,1, jardine,66976,['jardine']
36021,1, jue,66975,['jue']
36022,1, juices,66974,['juice']
36023,1, kunin,66973,['kunin']
36024,1, kwalick,66972,['kwalick']
36025,1, laflin,66971,['laflin']
36026,1, lederberg,66970,['lederberg']
36027,1, macconkey,66969,['macconkey']
36028,1, maxson,66968,['maxson']
36029,1, mottram,66967,['mottram']
36030,1, multicenter,66966,['multicenter']
36031,1, noninstitutionalized,66965,['noninstitutionalized']
36032,1, nonresponse,66964,['nonresponse']
36033,1, oei,66963,['oei']
36034,1, onsets,66962,['onset']
36035,1, ostroff,66961,['ostroff']
36036,1, ravenholt,66960,['ravenholt']
36037,1, remis,66959,['remis']
36038,1, salcido,66958,['salcido']
36039,1, salmonellosis,66957,['salmonellosis']
36040,1, schrier,66956,['schrier']
36041,1, serotype,66955,['serotype']
36042,1, shigellosis,66954,['shigellosis']
36043,1, shope,66953,['shope']
36044,1, sigelman,66952,['sigelman']
36045,1, snohomish,66951,['snohomish']
36046,1, snuffing,66950,['snuffing']
36047,1, sorbitol,66949,['sorbitol']
36048,1, staphylococcal,66948,['staphylococcal']
36049,1, tabulations,66947,['tabulation']
36050,1, tarr,66946,['tarr']
36051,1, thrombocytopenia,66945,['thrombocytopenia']
36052,1, tobacoo,66944,['tobacoo']
36053,1, ueckart,66943,['ueckart']
36054,1, undercooked,66942,['undercooked']
36055,1, undercooking,66941,['undercooking']
36056,1, underserved,66940,['underserved']
36057,1, vh,66939,['vh']
36058,1, winegar,66938,['winegar']
36059,1, ageing,66937,['ageing']
36060,1, couurse,66936,['couurse']
36061,1, elasticity,66935,['elasticity']
36062,1, electriacl,66934,['electriacl']
36063,1, furnance,66933,['furnance']
36064,1, inorganics,66932,['inorganics']
36065,1, involes,66931,['involes']
36066,1, osteoblasts,66930,['osteoblast']
36067,1, prodcution,66929,['prodcution']
36068,1, chemres.tn.cornell.edu,66928,['chemres.tn.cornell.edu']
36069,1, excedrin,66927,['excedrin']
36070,1, aldosterone,66926,['aldosterone']
36071,1, assocoiated,66925,['assocoiated']
36072,1, crossoverr,66924,['crossoverr']
36073,1, cystol,66923,['cystol']
36074,1, efects,66922,['efects']
36075,1, estridol,66921,['estridol']
36076,1, etiology,66920,['etiology']
36077,1, fertil,66919,['fertil']
36078,1, happpening,66918,['happpening']
36079,1, hyperhydration,66917,['hyperhydration']
36080,1, itracellular,66916,['itracellular']
36081,1, midlutel,66915,['midlutel']
36082,1, nimh,66914,['nimh']
36083,1, nodularity,66913,['nodularity']
36084,1, pellagra,66912,['pellagra']
36085,1, perimenstrual,66911,['perimenstrual']
36086,1, pract,66910,['pract']
36087,1, pretreatment,66909,['pretreatment']
36088,1, prostaglandin,66908,['prostaglandin']
36089,1, pyrrolidone,66907,['pyrrolidone']
36090,1, quantitated,66906,['quantitated']
36091,1, reoccur,66905,['reoccur']
36092,1, rubinow,66904,['rubinow']
36093,1, safflower,66903,['safflower']
36094,1, scruvy,66902,['scruvy']
36095,1, significanttly,66901,['significanttly']
36096,1, steril,66900,['steril']
36097,1, sundromes,66899,['sundromes']
36098,1, supplemenation,66898,['supplemenation']
36099,1, supplementated,66897,['supplementated']
36100,1, symptomalogy,66896,['symptomalogy']
36101,1, gaia.msfc.nasa.gov,66895,['gaia.msfc.nasa.gov']
36102,1, _cheap_,66894,['_cheap_']
36103,1, imigran,66893,['imigran']
36104,1, rehydrate,66892,['rehydrate']
36105,1, agatech.edu,66891,['agatech.edu']
36106,1, ascorbate,66890,['ascorbate']
36107,1, ferritin,66889,['ferritin']
36108,1, immunosupression,66888,['immunosupression']
36109,1, kindergarden,66887,['kindergarden']
36110,1, leckocyte,66886,['leckocyte']
36111,1, morbitity,66885,['morbitity']
36112,1, overstimulation,66884,['overstimulation']
36113,1, reexposure,66883,['reexposure']
36114,1, vpi,66882,['vpi']
36115,1, alt.smartdrugs,66881,['alt.smartdrugs']
36116,1, datura,66880,['datura']
36117,1, pihkah,66879,['pihkah']
36118,1, anaesthetists,66878,['anaesthetist']
36119,1, decanoate,66877,['decanoate']
36120,1, esiology,66876,['esiology']
36121,1, picl,66875,['picl']
36122,1, unmask,66874,['unmask']
36123,1, antichiropractic,66873,['antichiropractic']
36124,1, chiropractorstreat,66872,['chiropractorstreat']
36125,1, histologically,66871,['histologically']
36126,1, laxity,66870,['laxity']
36127,1, ligamentous,66869,['ligamentous']
36128,1, metastases,66868,['metastasis']
36129,1, microfracture,66867,['microfracture']
36130,1, mvv,66866,['mvv']
36131,1, paraplegia,66865,['paraplegia']
36132,1, characterisation,66864,['characterisation']
36133,1, conscienciousness,66863,['conscienciousness']
36134,1, decisiveness,66862,['decisiveness']
36135,1, exhibitonist,66861,['exhibitonist']
36136,1, feelers,66860,['feeler']
36137,1, fouling,66859,['fouling']
36138,1, histrionic,66858,['histrionic']
36139,1, opthamology,66857,['opthamology']
36140,1, pediatics,66856,['pediatics']
36141,1, playful,66855,['playful']
36142,1, typology,66854,['typology']
36143,1, wundt,66853,['wundt']
36144,1, alflatoxin,66852,['alflatoxin']
36145,1, millipede,66851,['millipede']
36146,1, millipede's,66850,"[""millipede's""]"
36147,1, elavil,66849,['elavil']
36148,1, pamelor,66848,['pamelor']
36149,1, smoke.cs.toronto.edu,66847,['smoke.cs.toronto.edu']
36150,1, crossdominance,66846,['crossdominance']
36151,1, jil,66845,['jil']
36152,1, lubin,66844,['lubin']
36153,1, blockers,66843,['blocker']
36154,1, episodic,66842,['episodic']
36155,1, photophobia,66841,['photophobia']
36156,1, tingled,66840,['tingled']
36157,1, rationals,66839,['rational']
36158,1, unprobable,66838,['unprobable']
36159,1, goldstej,66837,['goldstej']
36160,1, nms.otc.com.au,66836,['nms.otc.com.au']
36161,1, sightedness,66835,['sightedness']
36162,1, meninges,66834,['meninges']
36163,1, meningitidis,66833,['meningitidis']
36164,1, meningitits,66832,['meningitits']
36165,1, meningococcal,66831,['meningococcal']
36166,1, pneumococcus,66830,['pneumococcus']
36167,1, rifampin,66829,['rifampin']
36168,1, bunyip.cc.uq.oz.au,66828,['bunyip.cc.uq.oz.au']
36169,1, hbn,66827,['hbn']
36170,1, inappropriateness,66826,['inappropriateness']
36171,1, psych.psy.uq.oz.au,66825,['psych.psy.uq.oz.au']
36172,1, cherney,66824,['cherney']
36173,1, ogre,66823,['ogre']
36174,1, coul,66822,['coul']
36175,1, psychoanalytical,66821,['psychoanalytical']
36176,1, a.p.p.er's,66820,"[""a.p.p.er's""]"
36177,1, alt.best.of.internet,66819,['alt.best.of.internet']
36178,1, aspergiliosis,66818,['aspergiliosis']
36179,1, austere,66817,['austere']
36180,1, biotic,66816,['biotic']
36181,1, cholericitis,66815,['cholericitis']
36182,1, echinacea,66814,['echinacea']
36183,1, effluent,66813,['effluent']
36184,1, ifs,66812,['ifs']
36185,1, infestations,66811,['infestation']
36186,1, interrelate,66810,['interrelate']
36187,1, lentinen,66809,['lentinen']
36188,1, memebranes,66808,['memebranes']
36189,1, mucos,66807,['mucos']
36190,1, mycological,66806,['mycological']
36191,1, nondescript,66805,['nondescript']
36192,1, pooled,66804,['pooled']
36193,1, practice's,66803,"[""practice's""]"
36194,1, reevaluating,66802,['reevaluating']
36195,1, retentivitis,66801,['retentivitis']
36196,1, synergistic,66800,['synergistic']
36197,1, temperaments,66799,['temperament']
36198,1, centure,66798,['centure']
36199,1, syndome,66797,['syndome']
36200,1, dehyrated,66796,['dehyrated']
36201,1, diuresis,66795,['diuresis']
36202,1, diuretics,66794,['diuretic']
36203,1, primatene,66793,['primatene']
36204,1, stamina,66792,['stamen']
36205,1, caucasians,66791,['caucasian']
36206,1, nasopharyngeal,66790,['nasopharyngeal']
36207,1, palliative,66789,['palliative']
36208,1, radiotherapy,66788,['radiotherapy']
36209,1, rebecca.its.rpi.edu,66787,['rebecca.its.rpi.edu']
36210,1, them.ÿ,66786,['them.ÿ']
36211,1, smega,66785,['smega']
36212,1, eugenists,66784,['eugenists']
36213,1, eugenized,66783,['eugenized']
36214,1, microbiological,66782,['microbiological']
36215,1, reservoirs,66781,['reservoir']
36216,1, transmissible,66780,['transmissible']
36217,1, vulcanism,66779,['vulcanism']
36218,1, mjliu,66778,['mjliu']
36219,1, chiles,66777,['chile']
36220,1, vislab.me.iastate.edu,66776,['vislab.me.iastate.edu']
36221,1, catheter,66775,['catheter']
36222,1, ncmh,66774,['ncmh']
36223,1, arne,66773,['arne']
36224,1, arne.melander,66772,['arne.melander']
36225,1, histocel.umu.se,66771,['histocel.umu.se']
36226,1, melander,66770,['melander']
36227,1, pmn,66769,['pmn']
36228,1, pmn:lymphocyte,66768,['pmn:lymphocyte']
36229,1, anp,66767,['anp']
36230,1, atria,66766,['atrium']
36231,1, po'g,66765,"[""po'g""]"
36232,1, jukes,66764,['juke']
36233,1, uk.ac.bton.unix,66763,['uk.ac.bton.unix']
36234,1, uk.ac.bton.vms,66762,['uk.ac.bton.vms']
36235,1, hungriest,66761,['hungriest']
36236,1, ingestive,66760,['ingestive']
36237,1, phenylketonurics,66759,['phenylketonurics']
36238,1, servings,66758,['serving']
36239,1, sweetener's,66757,"[""sweetener's""]"
36240,1, sweeteners,66756,['sweetener']
36241,1, ltrdroinnltf,66755,['ltrdroinnltf']
36242,1, biotin,66754,['biotin']
36243,1, chaplynsky,66753,['chaplynsky']
36244,1, clia,66752,['clia']
36245,1, drph,66751,['drph']
36246,1, fluoride,66750,['fluoride']
36247,1, folic,66749,['folic']
36248,1, gastroenterologists,66748,['gastroenterologist']
36249,1, glutathionine,66747,['glutathionine']
36250,1, halydol,66746,['halydol']
36251,1, heighten,66745,['heighten']
36252,1, hematologists,66744,['hematologist']
36253,1, indroduction,66743,['indroduction']
36254,1, lchaplyn,66742,['lchaplyn']
36255,1, pantothenic,66741,['pantothenic']
36256,1, parenteral,66740,['parenteral']
36257,1, pediatricians,66739,['pediatrician']
36258,1, peroxidase,66738,['peroxidase']
36259,1, pritikin,66737,['pritikin']
36260,1, riboflavin,66736,['riboflavin']
36261,1, stressors,66735,['stressor']
36262,1, thiamin,66734,['thiamin']
36263,1, clorox,66733,['clorox']
36264,1, _heart_,66732,['_heart_']
36265,1, raking,66731,['raking']
36266,1, s.o.b,66730,['s.o.b']
36267,1, _biological,66729,['_biological']
36268,1, _miracle,66728,['_miracle']
36269,1, _miraculin_,66727,['_miraculin_']
36270,1, _physiology,66726,['_physiology']
36271,1, _synsephalum,66725,['_synsephalum']
36272,1, awoke,66724,['awoke']
36273,1, behavior_,66723,['behavior_']
36274,1, berry_,66722,['berry_']
36275,1, dulcificum_,66721,['dulcificum_']
36276,1, psychology_,66720,['psychology_']
36277,1, unsweetened,66719,['unsweetened']
36278,1, platelet,66718,['platelet']
36279,1, circumferences,66717,['circumference']
36280,1, hchung,66716,['hchung']
36281,1, chiropraxis,66715,['chiropraxis']
36282,1, excorcizing,66714,['excorcizing']
36283,1, methodolgies,66713,['methodolgies']
36284,1, subluxations,66712,['subluxation']
36285,1, vertebral,66711,['vertebral']
36286,1, learning.siemens.com,66710,['learning.siemens.com']
36287,1, usmle,66709,['usmle']
36288,1, evicts,66708,['evicts']
36289,1, miscarriages,66707,['miscarriage']
36290,1, dfederma,66706,['dfederma']
36291,1, federman,66705,['federman']
36292,1, aaronson,66704,['aaronson']
36293,1, address_________________________________________,66703,['address_________________________________________']
36294,1, affiliation_____________________________________,66702,['affiliation_____________________________________']
36295,1, aligners,66701,['aligners']
36296,1, armentrout,66700,['armentrout']
36297,1, b.g,66699,['b.g']
36298,1, b.r,66698,['b.r']
36299,1, baclawski,66697,['baclawski']
36300,1, baray,66696,['baray']
36301,1, basecalling,66695,['basecalling']
36302,1, biomatrix,66694,['biomatrix']
36303,1, biomolecular,66693,['biomolecular']
36304,1, bottlenecks,66692,['bottleneck']
36305,1, califano,66691,['califano']
36306,1, carcinogenesis,66690,['carcinogenesis']
36307,1, chakravarti,66689,['chakravarti']
36308,1, cherkauer,66688,['cherkauer']
36309,1, chiche,66687,['chiche']
36310,1, cognitively,66686,['cognitively']
36311,1, conklin,66685,['conklin']
36312,1, d.m,66684,['d.m']
36313,1, delcher,66683,['delcher']
36314,1, dirichlet,66682,['dirichlet']
36315,1, dubchak,66681,['dubchak']
36316,1, ferran,66680,['ferran']
36317,1, ferrara,66679,['ferrara']
36318,1, fetrow,66678,['fetrow']
36319,1, fluorescence,66677,['fluorescence']
36320,1, formalization,66676,['formalization']
36321,1, fridman,66675,['fridman']
36322,1, futrelle,66674,['futrelle']
36323,1, g.c,66673,['g.c']
36324,1, g.t,66672,['g.t']
36325,1, genomes,66671,['genome']
36326,1, gracy,66670,['gracy']
36327,1, gribskov,66669,['gribskov']
36328,1, guidi,66668,['guidi']
36329,1, haussler,66667,['haussler']
36330,1, hofestedt,66666,['hofestedt']
36331,1, homology,66665,['homology']
36332,1, hughey,66664,['hughey']
36333,1, i.s,66663,['i.s']
36334,1, icot,66662,['icot']
36335,1, icrf,66661,['icrf']
36336,1, ikeda,66660,['ikeda']
36337,1, indurkhya,66659,['indurkhya']
36338,1, kasif,66658,['kasif']
36339,1, kaski,66657,['kaski']
36340,1, katsumi,66656,['katsumi']
36341,1, kazic,66655,['kazic']
36342,1, kettler,66654,['kettler']
36343,1, klingler,66653,['klingler']
36344,1, kochut,66652,['kochut']
36345,1, konagaya,66651,['konagaya']
36346,1, lefevre,66650,['lefevre']
36347,1, leng,66649,['leng']
36348,1, liebman,66648,['liebman']
36349,1, mail_________________________________,66647,['mail_________________________________']
36350,1, matise,66646,['matise']
36351,1, matsushima,66645,['matsushima']
36352,1, medigue,66644,['medigue']
36353,1, megaclassification,66643,['megaclassification']
36354,1, milosavljevic,66642,['milosavljevic']
36355,1, montelione,66641,['montelione']
36356,1, multimap,66640,['multimap']
36357,1, name____________________________________________,66639,['name____________________________________________']
36358,1, nguifo,66638,['nguifo']
36359,1, nitta,66637,['nitta']
36360,1, nlm,66636,['nlm']
36361,1, oligonucleotide,66635,['oligonucleotide']
36362,1, onizuka,66634,['onizuka']
36363,1, overbeek,66633,['overbeek']
36364,1, overton,66632,['overton']
36365,1, p.d,66631,['p.d']
36366,1, p.k,66630,['p.k']
36367,1, perlin,66629,['perlin']
36368,1, pescitelli,66628,['pescitelli']
36369,1, pflugfelder,66627,['pflugfelder']
36370,1, phone___________________________________________,66626,['phone___________________________________________']
36371,1, physiologies,66625,['physiology']
36372,1, priors,66624,['prior']
36373,1, prokaryotic,66623,['prokaryotic']
36374,1, refreshments,66622,['refreshment']
36375,1, reggia,66621,['reggia']
36376,1, rennie,66620,['rennie']
36377,1, rigoutsos,66619,['rigoutsos']
36378,1, s.j,66618,['s.j']
36379,1, s.l,66617,['s.l']
36380,1, s.t.c,66616,['s.t.c']
36381,1, schmeltzer,66615,['schmeltzer']
36382,1, senex,66614,['senex']
36383,1, shirazi,66613,['shirazi']
36384,1, sibbald,66612,['sibbald']
36385,1, sieburg,66611,['sieburg']
36386,1, silico,66610,['silico']
36387,1, sjolander,66609,['sjolander']
36388,1, skiena,66608,['skiena']
36389,1, sleeman,66607,['sleeman']
36390,1, solovyev,66606,['solovyev']
36391,1, stolfo,66605,['stolfo']
36392,1, stormo,66604,['stormo']
36393,1, substructures,66603,['substructure']
36394,1, surbramaniam,66602,['surbramaniam']
36395,1, t.b,66601,['t.b']
36396,1, t.h,66600,['t.h']
36397,1, t.r,66599,['t.r']
36398,1, taxonomic,66598,['taxonomic']
36399,1, tibbetts,66597,['tibbetts']
36400,1, torgersen,66596,['torgersen']
36401,1, transmembrane,66595,['transmembrane']
36402,1, trifinov,66594,['trifinov']
36403,1, uberbacher,66593,['uberbacher']
36404,1, uvietta,66592,['uvietta']
36405,1, v.h,66591,['v.h']
36406,1, v.n,66590,['v.n']
36407,1, vanhala,66589,['vanhala']
36408,1, veretnik,66588,['veretnik']
36409,1, vocabularies,66587,['vocabulary']
36410,1, w.d,66586,['w.d']
36411,1, nremt,66585,['nremt']
36412,1, agoraphobia,66584,['agoraphobia']
36413,1, doctrinnaire,66583,['doctrinnaire']
36414,1, eliciting,66582,['eliciting']
36415,1, imputing,66581,['imputing']
36416,1, neurolinguistic,66580,['neurolinguistic']
36417,1, ptsd,66579,['ptsd']
36418,1, reducio,66578,['reducio']
36419,1, sci.pychology,66577,['sci.pychology']
36420,1, therapists,66576,['therapist']
36421,1, there've,66575,"[""there've""]"
36422,1, alterna,66574,['alterna']
36423,1, antineoplasteons,66573,['antineoplasteons']
36424,1, ballantyne,66572,['ballantyne']
36425,1, moss's,66571,"[""moss's""]"
36426,1, nnget,66570,['nnget']
36427,1, biannual,66569,['biannual']
36428,1, amigan,66568,['amigan']
36429,1, distorts,66567,['distorts']
36430,1, grouse,66566,['grouse']
36431,1, immunoglobin,66565,['immunoglobin']
36432,1, keeler,66564,['keeler']
36433,1, sigmoidoscopy,66563,['sigmoidoscopy']
36434,1, segmental,66562,['segmental']
36435,1, xenotransplant,66561,['xenotransplant']
36436,1, neuro.duke.edu,66560,['neuro.duke.edu']
36437,1, icemt,66559,['icemt']
36438,1, corny,66558,['corny']
36439,1, linac,66557,['linac']
36440,1, anglophile,66556,['anglophile']
36441,1, francophobe,66555,['francophobe']
36442,1, stereochemistry,66554,['stereochemistry']
36443,1, adventerous,66553,['adventerous']
36444,1, bgm,66552,['bgm']
36445,1, facultatively,66551,['facultatively']
36446,1, overgrow,66550,['overgrow']
36447,1, recurrance,66549,['recurrance']
36448,1, vehementy,66548,['vehementy']
36449,1, byrzynski,66547,['byrzynski']
36450,1, cytotoxicity,66546,['cytotoxicity']
36451,1, glutithamide,66545,['glutithamide']
36452,1, hydrolizes,66544,['hydrolizes']
